stID	tsID	popID	filename	description	citation	URL	total_N	steps	interval_MY	trait_type	log_transformed	taxa	species	microfossil	sampling	age_model	sediment	environment	period_start	period_end	epoch_start	epoch_end	age_start	age_end	source	publication_year	signature	lat	lon	set
129	781	129_e	Smilodon_fatalis_Femur_DistWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	261	5	0.0222261951352515	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	780	129_e	Smilodon_fatalis_Femur_MidDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	261	5	0.0222261951352515	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	779	129_e	Smilodon_fatalis_Femur_MidWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	261	5	0.0222261951352515	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	778	129_e	Smilodon_fatalis_Femur_ProxDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	261	5	0.0222261951352515	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	777	129_e	Smilodon_fatalis_Femur_ProxWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	261	5	0.0222261951352515	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	776	129_e	Smilodon_fatalis_Humerus_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	775	129_e	Smilodon_fatalis_Humerus_DistDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	774	129_e	Smilodon_fatalis_Humerus_DistWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	773	129_e	Smilodon_fatalis_Humerus_MidDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	772	129_e	Smilodon_fatalis_Humerus_MidWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	771	129_e	Smilodon_fatalis_Humerus_ProxDepth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	770	129_e	Smilodon_fatalis_Humerus_ProxWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	284	5	0.02224942244891	linear	no	mammal	Smilodon_fatalis	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	769	129_d	Panthera_atrox_patella_Depth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	64	5	0.0230159283507874	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	768	129_d	Panthera_atrox_patella_Width_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	64	5	0.0230159283507874	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	767	129_d	Panthera_atrox_patella_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	64	5	0.0230159283507874	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	766	129_d	Panthera_atrox_astragalus_L6_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	59	5	0.0231798172581504	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	765	129_d	Panthera_atrox_astragalus_L5_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	59	5	0.0231798172581504	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	764	129_d	Panthera_atrox_astragalus_L4_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	59	5	0.0231798172581504	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	763	129_d	Panthera_atrox_astragalus_Depth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	59	5	0.0231798172581504	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	762	129_d	Panthera_atrox_astragalus_Width_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	59	5	0.0231798172581504	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	761	129_d	Panthera_atrox_astragalus_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	59	5	0.0231798172581504	linear	no	mammal	Panthera_atrox	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	760	129_c	Lynx_rufus_mt3_Width_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	12	5	0.0266950004644253	linear	no	mammal	Lynx_rufus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	759	129_c	Lynx_rufus_mt3_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	12	5	0.0266950004644253	linear	no	mammal	Lynx_rufus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	758	129_c	Lynx_rufus_mc3_Width_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	10	4	0.0202865508240544	linear	no	mammal	Lynx_rufus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Northgrippian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	757	129_c	Lynx_rufus_mc3_Length_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	10	4	0.0202865508240544	linear	no	mammal	Lynx_rufus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	756	129_c	Lynx_rufus_m1_Width_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	11	4	0.0207015933992032	linear	no	mammal	Lynx_rufus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	755	129_c	Lynx_rufus_m1_Length_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	11	4	0.0207015933992032	linear	no	mammal	Lynx_rufus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	754	129_b	Puma_concolor_mt3_Width_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	12	4	0.01985349900373	linear	no	mammal	Puma_concolor	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	753	129_b	Puma_concolor_mt3_Length_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	12	4	0.01985349900373	linear	no	mammal	Puma_concolor	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	752	129_b	Puma_concolor_mc3_Width_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	11	4	0.0199304394880952	linear	no	mammal	Puma_concolor	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	751	129_b	Puma_concolor_mc3_Length_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	11	4	0.0199304394880952	linear	no	mammal	Puma_concolor	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	750	129_b	Puma_concolor_m1_Width_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	10	4	0.0208835504760455	linear	no	mammal	Puma_concolor	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	749	129_b	Puma_concolor_m1_Length_4steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	10	4	0.0208835504760455	linear	no	mammal	Puma_concolor	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	748	129_a	Aenocyon_dirus_astragalus_Depth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	302	5	0.0227720747805611	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Stage 4	NA	2025	Sunniva	34.0639	-118.3564	NA
129	747	129_a	Aenocyon_dirus_astragalus_DistWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	302	5	0.0227720747805611	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	746	129_a	Aenocyon_dirus_astragalus_ProxWidth_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	302	5	0.0227720747805611	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
129	745	129_a	Aenocyon_dirus_astragalus_Length_5steps_SyversonProthero2025	Quaternary vertebrate fauna of Rancho La Brea (RLB). Compiled and recalibrated all available RLB radiocarbon ages, reanalyzed our morphometric data using a novel method for bootstrap resampling of calibrated C age distributions to estimate a time series of populations, and fit the time series with a range of simple evolutionary time-series models.	Syverson, V. J., & Prothero, D. (2025). Reevaluating climate change responses in Rancho La Brea birds and mammals: new dates and new data. Paleobiology, 1-14.	https://doi.org/10.1017/pab.2024.37	302	5	0.0227720747805611	linear	no	mammal	Aenocyon_dirus	no	diffuse sampling	fully radiometric	asphalt	terrestrial	Quaternary	Quaternary	Pleistocene	Holocene	Stage 4	Greenlandian	NA	2025	Sunniva	34.0639	-118.3564	NA
