N;trait_mean;trait_var;age_MY;tsID;age_MY_min;age_MY_max
20;0.389749375;0.165754516;0;668;NA;NA
24;0.372829057;0.161654042;0,00315;668;NA;NA
36;0.374360349;0.154574967;0,03105;668;NA;NA
15;0.454352382;0.165505208;0,0498;668;NA;NA
9;0.463237001;0.168755548;0,0576;668;NA;NA
10;0.457298108;0.201691723;0,075;668;NA;NA
13;0.459540661;0.151015595;0,0996;668;NA;NA
7;0.476785562;0.152745126;0,1026;668;NA;NA
30;0.458494241;0.157851462;0,1092;668;NA;NA
16;0.478210798;0.155591661;0,1188;668;NA;NA
21;0.463309686;0.17868347;0,12405;668;NA;NA
23;0.457916068;0.168192691;0,12495;668;NA;NA
15;0.486910836;0.205191735;0,1656;668;NA;NA
8;0.47377807;0.167659653;0,18765;668;NA;NA
20;0.307066417;0.166596168;0;667;NA;NA
24;0.296981764;0.181776102;0,00315;667;NA;NA
36;0.294682077;0.158191994;0,03105;667;NA;NA
15;0.385370257;0.201179295;0,0498;667;NA;NA
9;0.394144347;0.131884704;0,0576;667;NA;NA
10;0.372800794;0.197957189;0,075;667;NA;NA
13;0.376838545;0.219631576;0,0996;667;NA;NA
7;0.356377663;0.246964133;0,1026;667;NA;NA
30;0.358630895;0.18982442;0,1092;667;NA;NA
16;0.378901954;0.227904446;0,1188;667;NA;NA
21;0.365842491;0.184478947;0,12405;667;NA;NA
23;0.36479576;0.181678746;0,12495;667;NA;NA
15;0.381847233;0.1799484;0,1656;667;NA;NA
8;0.364298989;0.175508453;0,18765;667;NA;NA
13;1.5291;0.128881;0;346;NA;NA
13;1.2733;0.02241009;0,88376;346;NA;NA
14;1.2413;0.01352569;1,00016;346;NA;NA
8;1.3023;0.026033823;1,13936;346;NA;NA
8;1.2093;0.03041536;1,34896;346;NA;NA
21;1.2151;0.040824203;1,51176;346;NA;NA
10;1.1453;0.015989603;1,69776;346;NA;NA
12;1.1512;0.019881;1,88376;346;NA;NA
29;1.1948;0.01827904;2,18616;346;NA;NA
10;1.1802;0.01252161;2,69776;346;NA;NA
33;1.1628;0.014556423;2,88376;346;NA;NA
6;0.9186;0.013521038;3,09296;346;NA;NA
15;1.0058;0.006623518;3,41856;346;NA;NA
7;1.0233;0.016736597;3,62776;346;NA;NA
10;0.99419;0.003725271;4,25576;346;NA;NA
9;1.0291;0.013855644;4,62776;346;NA;NA
9;1.0378;0.014209832;4,81376;346;NA;NA
10;0.90698;0.008653651;5,23256;346;NA;NA
34;0.96512;0.014905968;5,37216;346;NA;NA
9;0.95058;0.004468254;5,60456;346;NA;NA
22;0.93023;0.018662292;5,79056;346;NA;NA
67;0.98256;0.010352045;5,88376;346;NA;NA
7;0.78488;0.02155024;9,34896;346;NA;NA
13;1.8907;0.10214416;0;345;NA;NA
13;1.6946;0.02692881;0,8988;345;NA;NA
14;1.7119;0.02835856;1,0368;345;NA;NA
8;1.7464;0.02692881;1,152;345;NA;NA
8;1.611;0.016040223;1,3824;345;NA;NA
21;1.5563;0.045390303;1,5208;345;NA;NA
10;1.4957;0.02461761;1,682;345;NA;NA
12;1.4957;0.01605289;1,8664;345;NA;NA
29;1.5733;0.041209;2,212;345;NA;NA
10;1.5387;0.023731403;2,6496;345;NA;NA
33;1.4925;0.02241009;2,8572;345;NA;NA
6;1.2276;0.02692881;3,1796;345;NA;NA
15;1.3081;0.01134225;3,4332;345;NA;NA
7;1.285;0.02461761;3,6404;345;NA;NA
10;1.1927;0.004977303;4,2628;345;NA;NA
9;1.2099;0.012287723;4,6312;345;NA;NA
9;1.2703;0.020736;4,8388;345;NA;NA
10;1.0888;0.01044484;5,1844;345;NA;NA
34;1.2068;0.025074723;5,4148;345;NA;NA
9;1.175;0.00438244;5,6452;345;NA;NA
22;1.1001;0.026927169;5,7832;345;NA;NA
67;1.1836;0.013935803;5,9448;345;NA;NA
7;0.93212;0.01909924;9,3316;345;NA;NA
13;0.36923;0.016477573;0;344;NA;NA
13;0.4125;0.012334324;0,82936;344;NA;NA
14;0.47308;0.00724201;0,96776;344;NA;NA
8;0.44712;0.00384648;1,08296;344;NA;NA
8;0.39808;0.016108686;1,38256;344;NA;NA
21;0.34038;0.013313698;1,54376;344;NA;NA
10;0.33173;0.010193931;1,70496;344;NA;NA
12;0.33462;0.017606636;1,84336;344;NA;NA
29;0.38077;0.013987793;2,21216;344;NA;NA
10;0.37788;0.008521136;2,62656;344;NA;NA
33;0.33462;0.00384648;2,83416;344;NA;NA
6;0.29712;0.00384648;3,08736;344;NA;NA
15;0.27115;0.00774048;3,41016;344;NA;NA
7;0.23077;0.004994956;3,61736;344;NA;NA
10;0.19038;0.00384648;4,23976;344;NA;NA
9;0.17596;0.003004136;4,56216;344;NA;NA
9;0.21923;0.007488306;4,79256;344;NA;NA
10;0.1875;0.000832034;5,18416;344;NA;NA
34;0.22788;0.004994956;5,39176;344;NA;NA
9;0.21923;0.001749331;5,55296;344;NA;NA
22;0.16154;0.009618902;5,76016;344;NA;NA
67;0.20481;0.003164063;5,89856;344;NA;NA
7;0.15;0.00187186;9,30856;344;NA;NA
13;0.74149;0.058716559;0;343;NA;NA
13;0.54196;0.007490037;0,85264;343;NA;NA
14;0.55631;0.027992636;0,99064;343;NA;NA
8;0.5591;0.023820836;1,15224;343;NA;NA
8;0.45512;0.028969742;1,38264;343;NA;NA
21;0.62523;0.012983463;1,52064;343;NA;NA
10;0.63378;0.007240308;1,70504;343;NA;NA
12;0.47216;0.019573409;1,84344;343;NA;NA
29;0.54983;0.016849338;2,21184;343;NA;NA
10;0.61304;0.018759411;2,64984;343;NA;NA
33;0.6187;0.020361863;2,83424;343;NA;NA
6;0.52911;0.028454629;3,13344;343;NA;NA
15;0.50877;0.015368561;3,38704;343;NA;NA
7;0.49996;0.008225583;3,66344;343;NA;NA
10;0.45346;0.013291784;4,26264;343;NA;NA
9;0.5023;0.036223606;4,60824;343;NA;NA
9;0.60314;0.006275808;4,81584;343;NA;NA
10;0.51636;0.018756672;5,23024;343;NA;NA
34;0.57973;0.005616004;5,39184;343;NA;NA
9;0.49593;0.013301009;5,64504;343;NA;NA
22;0.47567;0.013983063;5,76024;343;NA;NA
67;0.46115;0.006364848;5,92184;343;NA;NA
7;0.38129;0.063224588;9,35464;343;NA;NA
12;1.5454;0.14760964;0;342;NA;NA
13;1.3061;0.07789681;0,80452;342;NA;NA
12;1.2542;0.155433063;0,91972;342;NA;NA
8;1.5016;0.074720223;1,08052;342;NA;NA
7;1.2108;0.038278923;1,33332;342;NA;NA
21;1.4842;0.08958049;1,44812;342;NA;NA
10;1.4265;0.06558721;1,63212;342;NA;NA
11;1.4149;0.036614823;1,77012;342;NA;NA
28;1.4492;0.09394225;2,13812;342;NA;NA
10;1.4374;0.09480241;2,59772;342;NA;NA
33;1.4891;0.053661723;2,80452;342;NA;NA
6;1.4803;0.008751602;3,05732;342;NA;NA
14;1.414;0.026422503;3,31052;342;NA;NA
6;1.2901;0.093917732;3,56332;342;NA;NA
10;1.4423;0.09928801;4,18372;342;NA;NA
9;1.4939;0.055013703;4,55172;342;NA;NA
9;1.5571;0.10297681;4,75852;342;NA;NA
10;1.2892;0.028815063;5,10332;342;NA;NA
32;1.4474;0.055672403;5,33332;342;NA;NA
6;1.43;0.006724;5,54012;342;NA;NA
21;1.3378;0.062675123;5,67812;342;NA;NA
62;1.3435;0.048466023;5,83892;342;NA;NA
7;1.2293;0.081996323;9,21852;342;NA;NA
9;0.92794;0.012889061;0;341;NA;NA
12;0.93075;0.028249206;0,1836;341;NA;NA
8;1.0399;0.007186801;0,298;341;NA;NA
7;0.97373;0.030222084;0,5272;341;NA;NA
14;0.99092;0.005163141;0,6648;341;NA;NA
8;1.0052;0.006246531;0,8484;341;NA;NA
9;1.0167;0.035978502;1,0088;341;NA;NA
25;1.0481;0.033295301;1,3524;341;NA;NA
8;1.0997;0.011612218;1,8108;341;NA;NA
28;1.0192;0.004562327;1,9716;341;NA;NA
6;0.99609;0.00330395;2,2696;341;NA;NA
11;0.99597;0.00819025;2,5904;341;NA;NA
9;0.90947;0.018630885;3,4156;341;NA;NA
8;0.94936;0.014572111;4,3556;341;NA;NA
20;1.0125;0.00185761;4,5848;341;NA;NA
9;0.95204;0.044009746;4,9056;341;NA;NA
44;0.95774;0.004560976;5,0432;341;NA;NA
30;8.2;0.509796;0;467;NA;NA
30;7.77;0.529984;0,005317;467;NA;NA
26;7.77;0.264196;0,00995;467;NA;NA
37;7.89;0.654481;0,015182;467;NA;NA
41;7.44;0.552049;0,019318;467;NA;NA
34;7.85;0.431649;0,025551;467;NA;NA
74;7.65;0.395641;0,030541;467;NA;NA
55;7.69;0.328329;0,03403;467;NA;NA
15;8;0.571536;0,036631;467;NA;NA
23;8.09;0.446224;0,038052;467;NA;NA
50;7.7;0.418609;0,041008;467;NA;NA
48;8;0.339889;0,050629;467;NA;NA
28;7.86;0.275625;0,055246;467;NA;NA
34;7.94;0.239121;0,060289;467;NA;NA
39;7.85;0.2916;0,065312;467;NA;NA
23;8;0.363609;0,070119;467;NA;NA
26;7.96;0.278784;0,075075;467;NA;NA
56;8.02;0.417316;0,08115;467;NA;NA
29;8.07;0.351649;0,086454;467;NA;NA
75;8.23;0.556516;0,092006;467;NA;NA
76;8.67;0.410881;0,093445;467;NA;NA
83;8.45;0.5184;0,096659;467;NA;NA
1;8.7;0;0,099377;467;NA;NA
51;8.37;0.5184;0,101306;467;NA;NA
39;8.56;0.568516;0,106969;467;NA;NA
56;8.41;0.427716;0,107667;467;NA;NA
30;8.83;0.558009;0;466;NA;NA
33;8.76;0.439569;0,005317;466;NA;NA
30;8.87;0.463761;0,00995;466;NA;NA
36;9.06;0.511225;0,015182;466;NA;NA
55;8.58;0.580644;0,019318;466;NA;NA
40;8.75;0.808201;0,025551;466;NA;NA
75;8.56;0.600625;0,030541;466;NA;NA
52;8.77;0.494209;0,03403;466;NA;NA
22;9.18;0.251001;0,036631;466;NA;NA
28;9.18;0.595984;0,038052;466;NA;NA
54;8.94;0.393129;0,041008;466;NA;NA
45;9.2;0.345744;0,050629;466;NA;NA
35;9.14;0.419904;0,055246;466;NA;NA
37;9.05;0.440896;0,060289;466;NA;NA
41;9.1;0.290521;0,065312;466;NA;NA
25;9.2;0.499849;0,070119;466;NA;NA
30;9.13;0.5329;0,075075;466;NA;NA
58;9.31;0.568516;0,08115;466;NA;NA
32;9.75;0.515524;0,086454;466;NA;NA
84;9.63;0.644809;0,092006;466;NA;NA
82;10.02;0.715716;0,093445;466;NA;NA
89;9.8;0.685584;0,096659;466;NA;NA
95;9.62;0.535824;0,099377;466;NA;NA
57;9.67;0.511225;0,101306;466;NA;NA
45;9.8;0.481636;0,106969;466;NA;NA
64;9.84;0.515524;0,107667;466;NA;NA
49;5.18;0.403225;0;465;NA;NA
42;4.81;0.889249;0,005317;465;NA;NA
37;4.43;1.308736;0,00995;465;NA;NA
54;4.72;0.393129;0,015182;465;NA;NA
63;4.19;0.996004;0,019318;465;NA;NA
56;4.18;0.731025;0,025551;465;NA;NA
88;4.14;1.016064;0,030541;465;NA;NA
63;4.71;0.627264;0,03403;465;NA;NA
31;4.65;0.769129;0,036631;465;NA;NA
49;4.92;0.702244;0,038052;465;NA;NA
65;4.71;0.804609;0,041008;465;NA;NA
69;4.42;0.6889;0,050629;465;NA;NA
41;4.56;0.552049;0,055246;465;NA;NA
49;4.59;0.996004;0,060289;465;NA;NA
65;4.82;0.746496;0,065312;465;NA;NA
37;4.89;0.266256;0,070119;465;NA;NA
42;4.98;0.267289;0,075075;465;NA;NA
62;4.73;0.465124;0,08115;465;NA;NA
52;4.96;0.234256;0,086454;465;NA;NA
101;5.35;0.388129;0,092006;465;NA;NA
79;5.56;0.327184;0,093445;465;NA;NA
97;5.27;0.261121;0,096659;465;NA;NA
109;5.24;0.257049;0,099377;465;NA;NA
82;5.13;0.216225;0,101306;465;NA;NA
43;5.16;0.329476;0,106969;465;NA;NA
72;5;0.337561;0,107667;465;NA;NA
49;45.11;152.053561;0;464;NA;NA
42;42.39;65.9344;0,005317;464;NA;NA
35;40.08;46.635241;0,00995;464;NA;NA
48;47.72;98.069409;0,015182;464;NA;NA
54;38.64;127.170729;0,019318;464;NA;NA
41;42.69;63.632529;0,025551;464;NA;NA
78;42.21;96.196864;0,030541;464;NA;NA
48;47.18;104.673361;0,03403;464;NA;NA
19;44.83;245.517561;0,036631;464;NA;NA
27;52.2;270.240721;0,038052;464;NA;NA
52;48.8;152.250921;0,041008;464;NA;NA
46;50.71;156.475081;0,050629;464;NA;NA
31;48.04;132.296004;0,055246;464;NA;NA
29;50.99;140.351409;0,060289;464;NA;NA
41;48.12;140.801956;0,065312;464;NA;NA
26;52.28;89.094721;0,070119;464;NA;NA
27;45.51;103.693489;0,075075;464;NA;NA
47;45.78;206.640625;0,08115;464;NA;NA
36;45.11;69.0561;0,086454;464;NA;NA
68;51.51;151.585344;0,092006;464;NA;NA
62;50.45;212.110096;0,093445;464;NA;NA
67;48.6;134.861769;0,096659;464;NA;NA
74;54.14;125.821089;0,099377;464;NA;NA
58;45.42;133.726096;0,101306;464;NA;NA
30;53.23;280.830564;0,106969;464;NA;NA
48;47.49;131.951169;0,107667;464;NA;NA
61;0.79;0.203401;0;463;NA;NA
60;0.63;0.236196;0,005317;463;NA;NA
50;0.06;0.0576;0,00995;463;NA;NA
75;0.65;0.877969;0,015182;463;NA;NA
85;0.06;0.127449;0,019318;463;NA;NA
72;0.14;0.206116;0,025551;463;NA;NA
107;0.07;0.118336;0,030541;463;NA;NA
74;0.3;0.2116;0,03403;463;NA;NA
37;0.46;0.255025;0,036631;463;NA;NA
53;1.17;0.3364;0,038052;463;NA;NA
70;0.81;0.269361;0,041008;463;NA;NA
80;0.77;0.201601;0,050629;463;NA;NA
51;0.45;0.253009;0,055246;463;NA;NA
57;0.88;0.109561;0,060289;463;NA;NA
76;0.92;0.073441;0,065312;463;NA;NA
45;1.09;0.082944;0,070119;463;NA;NA
51;1.12;0.185761;0,075075;463;NA;NA
73;0.95;0.080089;0,08115;463;NA;NA
60;1.12;0.443556;0,086454;463;NA;NA
107;1.24;0.261121;0,092006;463;NA;NA
97;2.79;0.249001;0,093445;463;NA;NA
108;1.31;0.404496;0,096659;463;NA;NA
116;1.22;0.3969;0,099377;463;NA;NA
83;1.4;0.511225;0,101306;463;NA;NA
52;1.15;0.172225;0,106969;463;NA;NA
85;1.01;0.131044;0,107667;463;NA;NA
200;1.2515;0.029947487;0;428;NA;NA
200;1.255;0.032437186;0,0700000000000001;428;NA;NA
200;1.2285;0.029887186;0,14;428;NA;NA
200;1.1965;0.025867085;0,21;428;NA;NA
200;1.2505;0.043416834;0,28;428;NA;NA
200;1.1725;0.061903266;0,43;428;NA;NA
200;1.162;0.043171859;0,42;428;NA;NA
270;1.191111111;0.05248575;0,46;428;NA;NA
261;1.20651341;0.069380489;0,49;428;NA;NA
278;1.172302158;0.094428616;0,53;428;NA;NA
284;1.129225352;0.109072189;0,57;428;NA;NA
287;1.099651568;0.092692186;0,61;428;NA;NA
292;1.174657534;0.118324625;0,64;428;NA;NA
200;0.9595;0.05006005;0,67;428;NA;NA
200;0.968;0.038367839;0,71;428;NA;NA
200;1.079;0.039355779;0,74;428;NA;NA
200;0.9225;0.031601759;0,78;428;NA;NA
200;0.95;0.030452261;0,81;428;NA;NA
200;0.988;0.035433166;0,84;428;NA;NA
200;0.9785;0.029535427;0,87;428;NA;NA
200;1.063;0.043046231;0,9;428;NA;NA
200;1.168;0.047513568;0,93;428;NA;NA
200;1.175;0.041683417;0,97;428;NA;NA
200;1.1675;0.043209799;1;428;NA;NA
200;1.2125;0.051752513;1,04;428;NA;NA
200;1.2005;0.052612814;1,1;428;NA;NA
200;1.146;0.056667337;1,15;428;NA;NA
200;1.2525;0.055069095;1,2;428;NA;NA
200;1.159;0.050672362;1,25;428;NA;NA
200;1.198;0.072759799;1,31;428;NA;NA
200;1.174;0.066054271;1,35;428;NA;NA
200;1.2205;0.079125377;1,39;428;NA;NA
200;1.119;0.068682412;1,42;428;NA;NA
200;1.198;0.082910553;1,46;428;NA;NA
200;1.184;0.09280804;1,49;428;NA;NA
200;1.1835;0.080078141;1,52;428;NA;NA
200;1.1905;0.085185678;1,55;428;NA;NA
200;1.178;0.085141709;1,58;428;NA;NA
200;1.162;0.070307538;1,62;428;NA;NA
200;1.197;0.114061307;1,65;428;NA;NA
200;1.2245;0.129999749;1,69;428;NA;NA
200;1.1105;0.112401759;1,72;428;NA;NA
200;1.0745;0.113869095;1,76;428;NA;NA
200;1.417;0.246342714;1,8;428;NA;NA
200;1.4365;0.101525377;1,83;428;NA;NA
200;2.1695;0.072281156;0;427;NA;NA
200;2.2005;0.073316332;0,0700000000000001;427;NA;NA
200;2.1355;0.082301256;0,14;427;NA;NA
200;2.14;0.085326633;0,21;427;NA;NA
200;2.2565;0.139153518;0,28;427;NA;NA
200;2.5245;0.392009799;0,43;427;NA;NA
200;2.7265;0.599947487;0,42;427;NA;NA
270;2.667407407;0.992093625;0,46;427;NA;NA
261;2.675478927;0.999627174;0,49;427;NA;NA
278;2.674460432;1.307973535;0,53;427;NA;NA
284;2.458802817;1.061300328;0,57;427;NA;NA
287;2.636933798;1.584505251;0,61;427;NA;NA
292;2.662328767;1.398026173;0,64;427;NA;NA
200;1.792;0.225262312;0,67;427;NA;NA
200;1.976;0.326255276;0,71;427;NA;NA
200;2.0285;0.097022864;0,74;427;NA;NA
200;1.7985;0.127284171;0,78;427;NA;NA
200;1.8635;0.094490201;0,81;427;NA;NA
200;2.006;0.118657286;0,84;427;NA;NA
200;1.8085;0.068017839;0,87;427;NA;NA
200;2.0135;0.165193719;0,9;427;NA;NA
200;2.7475;0.609943467;0,93;427;NA;NA
200;3.1175;0.483360553;0,97;427;NA;NA
200;2.9665;0.555706281;1;427;NA;NA
200;3.073;0.564392965;1,04;427;NA;NA
200;2.779;0.730813065;1,1;427;NA;NA
200;2.665;0.680376884;1,15;427;NA;NA
200;2.806;0.619561809;1,2;427;NA;NA
200;2.6455;0.502592714;1,25;427;NA;NA
200;2.8345;0.933728392;1,31;427;NA;NA
200;2.984;0.255421106;1,35;427;NA;NA
200;3.0115;0.34484196;1,39;427;NA;NA
200;2.8825;0.270998744;1,42;427;NA;NA
200;3.1705;0.405406784;1,46;427;NA;NA
200;2.727;0.768011055;1,49;427;NA;NA
200;2.999;0.268642211;1,52;427;NA;NA
200;2.9575;0.514214824;1,55;427;NA;NA
200;2.605;1.145;1,58;427;NA;NA
200;2.4415;0.837716332;1,62;427;NA;NA
200;2.6295;1.421085176;1,65;427;NA;NA
200;2.564;1.672667337;1,69;427;NA;NA
200;2.3165;1.210128392;1,72;427;NA;NA
200;2.311;1.515958794;1,76;427;NA;NA
200;3.3945;2.262632915;1,8;427;NA;NA
200;3.6175;0.586978643;1,83;427;NA;NA
20;1.2625;0.032482895;0;434;NA;NA
26;1.403076923;0.056382154;0,349999999999998;434;NA;NA
39;1.494102564;0.113745884;0,66;434;NA;NA
27;1.346296296;0.093154986;0,969999999999999;434;NA;NA
29;1.478275862;0.060821921;1,32;434;NA;NA
30;1.411333333;0.08268092;1,62;434;NA;NA
36;1.289166667;0.057379286;2,02;434;NA;NA
24;1.334166667;0.072964493;2,43;434;NA;NA
36;1.348333333;0.05642;2,78;434;NA;NA
4;1.58;0.026933333;3,1;434;NA;NA
20;3.093;0.113558947;0;433;NA;NA
26;3.177692308;0.115674462;0,349999999999998;433;NA;NA
39;3.202307692;0.145423482;0,66;433;NA;NA
27;2.967037037;0.174552422;0,969999999999999;433;NA;NA
29;3.269310345;0.142199507;1,32;433;NA;NA
30;3.096666667;0.232505747;1,62;433;NA;NA
36;2.946388889;0.104360873;2,02;433;NA;NA
24;2.812083333;0.082234601;2,43;433;NA;NA
36;2.645;0.136797143;2,78;433;NA;NA
4;2.8125;0.041491667;3,1;433;NA;NA
20;2.4815;0.142497632;0;432;NA;NA
26;2.308461538;0.118893538;0,349999999999998;432;NA;NA
39;2.215897436;0.171945884;0,66;432;NA;NA
27;2.264074074;0.119209687;0,969999999999999;432;NA;NA
29;2.237241379;0.052592118;1,32;432;NA;NA
30;2.237;0.102497586;1,62;432;NA;NA
36;2.348055556;0.188793254;2,02;432;NA;NA
24;2.169583333;0.150291123;2,43;432;NA;NA
36;1.998333333;0.107528571;2,78;432;NA;NA
4;1.785;0.010833333;3,1;432;NA;NA
89;0.65752809;0.02691882;0;431;NA;NA
80;0.62575;0.033401962;1,42;431;NA;NA
80;1.019875;0.035175934;3,16;431;NA;NA
74;1.185675676;0.046830359;3,51;431;NA;NA
57;1.222807018;0.086081266;3,82;431;NA;NA
73;1.124383562;0.04662774;4,13;431;NA;NA
71;1.105633803;0.03940495;4,48;431;NA;NA
70;1.139285714;0.038458903;4,78;431;NA;NA
64;1.08328125;0.042123983;5,18;431;NA;NA
76;0.938421053;0.03356814;5,59;431;NA;NA
46;1.046521739;0.040227633;5,94;431;NA;NA
89;2.611011236;0.181527375;0;430;NA;NA
80;2.11025;0.107313861;1,42;430;NA;NA
80;3.072375;0.141868972;3,16;430;NA;NA
74;3.208513514;0.191489541;3,51;430;NA;NA
57;3.271578947;0.315506391;3,82;430;NA;NA
73;3.024520548;0.148166781;4,13;430;NA;NA
71;2.997042254;0.108549698;4,48;430;NA;NA
70;3.011571429;0.134216335;4,78;430;NA;NA
64;2.96921875;0.259220015;5,18;430;NA;NA
76;2.6375;0.134883;5,59;430;NA;NA
46;2.69673913;0.11596913;5,94;430;NA;NA
89;4.112696629;0.635733555;0;429;NA;NA
80;3.611625;1.100963149;1,42;429;NA;NA
80;3.073;0.206193418;3,16;429;NA;NA
74;2.756756757;0.160509885;3,51;429;NA;NA
57;2.760350877;0.285849875;3,82;429;NA;NA
73;2.741643836;0.130075038;4,13;429;NA;NA
71;2.763521127;0.153780282;4,48;429;NA;NA
70;2.691571429;0.151769959;4,78;429;NA;NA
64;2.76796875;0.088095809;5,18;429;NA;NA
76;2.857236842;0.134993596;5,59;429;NA;NA
46;2.633043478;0.164252754;5,94;429;NA;NA
60;0.42027;0.006067536;0;390;NA;NA
60;0.40983;0.001428924;0,0015264;390;NA;NA
60;0.41967;0.001700686;0,0055968;390;NA;NA
60;0.42024;0.006064458;0,0091584;390;NA;NA
60;0.40978;0.001428924;0,0134832;390;NA;NA
60;0.42021;0.006247397;0,0162816;390;NA;NA
60;0.4202;0.005890302;0,0185712;390;NA;NA
60;0.42947;0.006247397;0,0208608;390;NA;NA
60;0.40975;0.001428924;0,0244224;390;NA;NA
60;0.42076;0.006247397;0,0272208;390;NA;NA
60;0.42017;0.001516884;0,0290016;390;NA;NA
60;0.39001;0.001428924;0,0340896;390;NA;NA
60;0.40043;0.001607471;0,0379056;390;NA;NA
60;0.39926;0.006067536;0,0422304;390;NA;NA
60;0.39983;0.00142743;0,0450288;390;NA;NA
60;0.40968;0.001516884;0,0478272;390;NA;NA
60;0.41024;0.001516884;0,0511344;390;NA;NA
60;0.39864;0.001518424;0,0544416;390;NA;NA
60;0.39051;0.006429885;0,058512;390;NA;NA
60;0.38992;0.001343591;0,0613104;390;NA;NA
60;0.3905;0.006067536;0,0628368;390;NA;NA
60;0.4102;0.006067536;0,0643632;390;NA;NA
60;0.39918;0.001516884;0,0666528;390;NA;NA
60;0.38005;0.001516884;0,067416;390;NA;NA
60;0.36961;0.001607471;0,0691968;390;NA;NA
60;0.35974;0.001700686;0,0745392;390;NA;NA
60;0.37944;0.006247397;0,077592;390;NA;NA
60;0.38985;0.001428924;0,08268;390;NA;NA
60;0.37999;0.005890302;0,0842064;390;NA;NA
60;0.38984;0.005715695;0,0847152;390;NA;NA
60;0.36955;0.001518424;0,0862416;390;NA;NA
60;0.39042;0.005715695;0,0882768;390;NA;NA
60;0.3794;0.006247397;0,0892944;390;NA;NA
60;0.37939;0.005890302;0,0905664;390;NA;NA
60;0.37881;0.001516884;0,091584;390;NA;NA
60;0.38981;0.006429885;0,0956544;390;NA;NA
60;0.3811;0.001516884;0,0994704;390;NA;NA
60;0.36022;0.001605887;0,1032864;390;NA;NA
60;0.39034;0.001607471;0,1104096;390;NA;NA
60;0.37988;0.001516884;0,1188048;390;NA;NA
60;0.39958;0.001516884;0,1231296;390;NA;NA
60;0.37927;0.001516884;0,128472;390;NA;NA
60;0.36882;0.001607471;0,13356;390;NA;NA
60;0.38097;0.006426716;0,1391568;390;NA;NA
60;0.39022;0.001428924;0,1465344;390;NA;NA
60;0.38906;0.006615;0,1483152;390;NA;NA
60;0.40007;0.001700686;0,1495872;390;NA;NA
60;0.38034;0.001428924;0,153912;390;NA;NA
60;0.39019;0.001605887;0,1569648;390;NA;NA
60;0.37917;0.006067536;0,159;390;NA;NA
60;1.1806;0.006092188;0;388;NA;NA
60;1.1395;0.006341459;0,00223802;388;NA;NA
60;1.1702;0.006595728;0,006613475;388;NA;NA
60;1.1492;0.006627863;0,010259687;388;NA;NA
60;1.1911;0.006887755;0,014157362;388;NA;NA
60;1.1702;0.006595728;0,016646845;388;NA;NA
60;1.1702;0.005847915;0,018935157;388;NA;NA
60;1.1798;0.006092188;0,021952712;388;NA;NA
60;1.1694;0.006092188;0,025121145;388;NA;NA
60;1.1903;0.006092188;0,02766092;388;NA;NA
60;1.1589;0.005847915;0,029421161;388;NA;NA
60;1.1605;0.005847915;0,034425273;388;NA;NA
60;1.1718;0.006595728;0,039353946;388;NA;NA
60;1.15;0.006123074;0,042597817;388;NA;NA
60;1.179;0.006595728;0,045062154;388;NA;NA
60;1.1605;0.00560864;0,04868322;388;NA;NA
60;1.171;0.006595728;0,051298434;388;NA;NA
60;1.1782;0.006341459;0,054693184;388;NA;NA
60;1.1895;0.005847915;0,058867468;388;NA;NA
60;1.1895;0.006092188;0,06231251;388;NA;NA
60;1.1992;0.01424469;0,0633938;388;NA;NA
60;1.221;0.00560864;0,064399652;388;NA;NA
60;1.1992;0.005847915;0,067266329;388;NA;NA
60;1.2;0.006123074;0,068020718;388;NA;NA
60;1.1774;0.006092188;0,069730666;388;NA;NA
60;1.1702;0.00560864;0,07478507;388;NA;NA
60;1.1992;0.005847915;0,077274553;388;NA;NA
60;1.2008;0.006627863;0,083033054;388;NA;NA
60;1.1782;0.010396293;0,084365807;388;NA;NA
60;1.1895;0.001705578;0,085044757;388;NA;NA
60;1.171;0.006887755;0,086729559;388;NA;NA
60;1.2008;0.006123074;0,087282777;388;NA;NA
60;1.179;0.006341459;0,088967579;388;NA;NA
60;1.1903;0.006627863;0,091582793;388;NA;NA
60;1.1694;0.006341459;0,091758817;388;NA;NA
60;1.221;0.006092188;0,095203859;388;NA;NA
60;1.179;0.00560864;0,099000949;388;NA;NA
60;1.1887;0.024864796;0,103150087;388;NA;NA
60;1.1911;0.005374362;0,110467658;388;NA;NA
60;1.1798;0.006341459;0,117483473;388;NA;NA
60;1.1903;0.006092188;0,123166535;388;NA;NA
60;1.2016;0.007152645;0,127718014;388;NA;NA
60;1.1895;0.00560864;0,132043176;388;NA;NA
60;1.1903;0.006123074;0,137424482;388;NA;NA
60;1.1613;0.006092188;0,146502293;388;NA;NA
60;1.1984;0.00560864;0,148136802;388;NA;NA
60;1.1879;0.006627863;0,149771311;388;NA;NA
60;1.1992;0.013869846;0,153543255;388;NA;NA
60;1.1605;0.006595728;0,156535663;388;NA;NA
60;1.1911;0.006092188;0,159;388;NA;NA
60;1.64;0.025555016;0;387;NA;NA
60;1.58;0.038346561;0,0015264;387;NA;NA
60;1.73;0.098836982;0,0055968;387;NA;NA
60;1.66;0.038346561;0,0091584;387;NA;NA
60;1.68;0.080292951;0,0134832;387;NA;NA
60;1.7;0.07751774;0,0162816;387;NA;NA
60;1.67;0.056226572;0,0185712;387;NA;NA
